"-118.81092222","34.10528056","Kanan Road Southbound","17'-3"""
"-122.135864","47.6391945","NE 36TH ST OVER SR 520","17'-3"""
"-104.898056","38.794444",,"17'-3"""
"-117.01871387","32.69042303","Disney Way UC (NB)","17'-4"""
"-104.8983","38.7944","Gold Camp #2","17'-4"""
"-148.839","60.7856","Portage Creek Tunnel","17'-4"""
"-106.775","37.548333","Wolf Creek","17'-5"""
"-82.38811","38.39875","Norwood Road Tunnel","17'-6"""
"-77.07371111","38.8987","Rosslyn Tunnel","17'-6"""
"-122.48541723","37.843268","Waldo Tunnel","17'-6"""
"-95.2117132","29.72232057","Washburn Tunnel","17'-6"""
"-121.91554766","37.35129276","Airport Blvd On-Ramp UC","17'-9"""
"-117.72368068","33.71074631","Polk-Orange Avenue Tunnel","17'-9"""
"-121.982719","45.64086","RR TUNNEL OVER SR 14","17'-9"""
"-65.87111","18.01","Vicente Morals Tunnel","17'-10"""
"-65.87083","18.01","Vicente Morals Tunnel","17'-10"""
"-115.772661","47.272906","CM&PS Tunnel 35; Stetson #2","17'-11"""
"-84.36645","33.84601","Financial Center Tunnel","18'-0"""
"-92.08406111","46.79664167","LEIF ERIKSON TUNNEL","18'-0"""
"-122.214447","47.92202","SR 526 OVER E-N RAMP TUN","18'-0"""
"-122.48580134","37.8432135","Waldo Tunnel","18'-0"""
"-122.227333","47.58572","LUTHER BURBANK LID","18'-2"""
"-75.192467","39.976208","Rock Tunnel over Kelly Drive","18'-2"""
"-122.6972361","45.51577222","Vista Ridge Tunnel, Hwy 47 EB","18'-2"""
"-122.238335","47.6372223","EVERGREEN POINT ROAD LID","18'-3"""
"-85.69553381","38.24323626","Cochran Hill","18'-4"""
"-81.67054","37.47616","Twin Branch Tunnel","18'-6"""
"-111.5612","40.361","SR-189EB Tunnel at Wildwood in Provo Canyon","18'-8"""
"-111.5599","40.363","SR-189WB Tunnel at Wildwood in Provo Canyon","18'-8"""
"-115.748883","47.340903","CM&PS Tunnel 31; Glade Creek #1","18'-9"""
"-115.753844","47.332369","CM&PS Tunnel 32; Glade Creek #2","18'-9"""
"-115.760111","47.320864","CM&PS Tunnel 33; Kyle","18'-9"""
"-83.3468","42.2178","Runway 9, Taxiway V","18'-9"""
"-122.721539","45.528619","Cornell Tunnel #1, NW Cornell Rd","18'-10"""
"-122.716025","45.531219","Cornell Tunnel #2, (West), NW Cornell Rd","18'-10"""
"-115.776578","47.265729","CM&PS Tunnel 36; Stetson #3","19'-0"""
"-107.161389","39.602778","Hanging Lake Reverse Curve","19'-3"""
"-86.81586","33.471137","Palisades Drive Tunnel","19'-3"""
"-115.741931","47.344706","CM&PS Tunnel 30; Deer Creek #2","19'-6"""
"-115.775178","47.299317","CM&PS Tunnel 34; Stetson #1","19'-6"""
"-104.8856","38.7983","Gold Camp #1","19'-6"""
"-122.6971889","45.515975","Vista Ridge Tunnel, Hwy 47 WB","19'-6"""
"-105.105278","38.547222",,"19'-6"""
"-104.885556","38.798333",,"19'-6"""
"-122.46951609","37.7925856","Presidio Tunnel","19'-9"""
"-123.346863","48.10653","US 101 OVER DEER PARK LOOP","20'-0"""
"-118.81325278","34.07263056","Kanan Dume Road SB Tunnel","20'-2"""
"-108.270278","39.196111","Beavertail Westbound","20'-9"""
"-121.13551944","38.87569722","Newcastle Tunnel","20'-9"""
"-90.18584","38.62127685","SOUTH TUNNEL","20'-10"""
"-90.01647","38.62758255","NORTH TUNNEL","21'-0"""
"-90.18497","38.62335968","MIDDLE TUNNEL","21'-5"""
"-106.76466666","35.73352777","Gilman Tunnel #1","21'-6"""
"-106.76452777","35.73438888","Gilman Tunnel #2","21'-6"""
"-108.27","39.195833","Beavertail Eastbound","21'-9"""
"-106.76508888","35.73487222","Gillman Tunnel","21'-9"""
"-118.35191389","34.43143056","Soledad Canyon Road Tunnel","21'-9"""
"-115.667624","47.36088","Old Milwaukee Road Railroad Trail Tunnel","22'-0"""
"-115.59465","47.403033","Dominion Tunnel No. 19","22'-0"""
"-115.844897","47.202821","Fishhook","22'-0"""
"-106.76819444","35.73391666","Gillman Tunnel","22'-0"""
"-157.81541944","21.40202222","Hospital Rock Tunnel (Outbound)","22'-0"""
"-118.80422778","34.10824722","Kanan Road Northbound","22'-0"""
"-77.78768","39.27014","Bloomery Road Tunnel","22'-4"""
"-109.97867778","42.88166389","Wildlife Overpass","22'-8"""
"-115.66045","47.4331","Borax","22'-9"""
"-91.55206389","47.09564722","LAFAYETTE BLUFF TUNNEL","22'-11"""
"-110.078251","42.912778","Wildlife Overpass","23'-0"""
"-116.8555","44.988778","Copperfield Tunnel, Homestead Rd.","25'-0"""
"-83.30259","38.03819","Little Lick Branch Tunnel","25'-3"""
"-117.22324","43.67473","Owyhee Tunnel, Owyhee Lake Rd","27'-0"""
"-157.81468056","21.40157778","Hospital Rock Tunnel (Inbound)","27'-3"""
"-91.59422222","47.06780556","SILVER CREEK CLIFF TUNNEL","28'-11"""
"-122.48588161","37.83905969","Fort Cronkhite Tunnel UC","44'-8"""
