,longitude,latitude,state,roadway,direction,name,mile_marker,restrooms,restrooms_vault_toilet,restrooms_porta,picnic_tables,vending_machines,pet_walking_area,handicapped_area,rv_dump,restaurant,gas,scenic_view
2361,-72.620202,42.254926,MA,I-91,SB,PARKING AREA, MM17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2362,-72.618243,42.451346,MA,I-91,NB,PARKING AREA, MM24,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2363,-72.617418,42.459204,MA,I-91,SB,PARKING AREA, MM24,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2364,-72.565519,42.714286,MA,I-91,NB,PARKING AREA, MM53.6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2365,-72.568249,42.720228,MA,I-91,SB,PARKING AREA, MM54.2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2366,-71.288445,42.003167,MA,I-95,SB,PARKING AREA, MM9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2367,-71.334762,41.914046,MA,I-95,NB,WEIGH STATION PARKING AREA, MM2.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2368,-71.331874,41.919794,MA,I-95,SB,WEIGH STATION PARKING AREA, MM2.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2369,-72.028807,42.555774,MA,RT-2,EB,PICNIC/REST AREA, MM84.6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2370,-72.905862,42.636736,MA,RT-2,EB/WB,PICNIC AREA, MM28.5,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2371,-70.483357,41.738732,MA,US-6,WB,PARKING AREA, MM59.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2372,-70.239216,41.686122,MA,US-6,WB,PARKING AREA, MM73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2373,-70.193471,41.691573,MA,US-6,WB,PARKING AREA, MM75.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2374,-70.170573,41.693974,MA,US-6,WB,PARKING AREA, MM76.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2375,-70.068181,41.711536,MA,US-6,EB,PARKING AREA, MM82.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2376,-70.040758,41.719742,MA,US-6,WB,PARKING AREA, MM84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2377,-70.014732,41.742263,MA,US-6,WB,PARKING AREA, MM86.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2378,-70.001407,41.754416,MA,US-6,WB,PARKING AREA, MM87.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2379,-73.328284,42.065293,MA,US-7,NB,PARKING AREA,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2380,-73.34123,42.225663,MA,US-7,NB,PARKING AREA,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2381,-73.335693,42.07835,MA,US-7,SB,PARKING/PICNIC AREA,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2382,-73.235313,42.55507,MA,US-7,SB/NB,PARKING/PICNIC AREA,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2383,-73.243932,42.564388,MA,US-7,NB,PARKING/PICNIC AREA,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2384,-73.244828,42.565272,MA,US-7,SB,PARKING/PICNIC AREA LEFT TURN,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2385,-73.241525,42.599331,MA,US-7,NB,PARKING/PICNIC AREA LEFT TURN,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2386,-73.239655,42.602386,MA,US-7,SB,PARKING/PICNIC AREA,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2387,-73.228516,42.627321,MA,US-7,NB,PARKING/PICNIC AREA,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2388,-73.22682,42.628027,MA,US-7,SB,PARKING/PICNIC AREA LEFT TURN,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2389,-77.389236,39.346861,MD,I-270,WB,SCENIC VIEW, MM28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2390,-79.379252,39.677262,MD,I-68,EB,YOUGHIOGHENY OVERLOOK, MM6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2391,-77.192661,39.366405,MD,I-70/US-40,EB,TRUCK REST AREA TRUCKS ONLY, MM70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2392,-79.286064,39.679529,MD,US-219,SB,COVE OVERLOOK PARKING/REST AREA,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2393,-79.286998,39.678062,MD,US-219,NB,COVE OVERLOOK PARKING/REST AREA LEFT TURN,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2394,-68.476702,45.70822,ME,I-95,NB,SCENIC VISTA SALMON STREAM LAKE, MM245,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2395,-68.335549,46.220005,ME,RT-11,NB/SB,TURNOUT PARKING AREA,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2396,-68.594112,47.049811,ME,RT-11,NB/SB,EAGLE LAKE VIEW REST AREA,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2397,-68.590727,47.14907,ME,RT-11,NB/SB,SOLDIER POND REST AREA,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2398,-69.590346,45.447954,ME,RT-15,NB/SB,GREENVILLE TURNOUT,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2399,-68.241148,46.660521,ME,RT-163,EB/WB,HAYSTACK REST AREA,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2400,-67.110417,45.082205,ME,US-1,NB/SB,ROBBINSTON REST AREA,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2401,-68.209128,44.522472,ME,US-1,NB/SB,SCENIC TURNOUT, 2 MILES NORTH OF HANCOCK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2402,-69.967694,45.336334,ME,US-201,NB/SB,THE FORKS REST AREA,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2403,-69.864111,44.970065,ME,US-201,NB/SB,SCENIC VISTA,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2404,-70.295682,45.736161,ME,US-201,NB/SB,THE FALLS REST AREA,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2405,-69.95605,45.156128,ME,US-201,NB/SB,WYMAN REST AREA,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2406,-84.990586,42.153226,MI,I-69,NB,TRUCK PARKING, MM28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2407,-86.828082,46.435017,MI,M-28,EB/WB,ROADSIDE TURNOUT SCENIC VIEW,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2408,-85.024188,42.105894,MI,SR-60,EB/WB,BURLINGTON ROADSIDE PARK,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2409,-85.395476,46.097059,MI,US-2,WB,SCENIC VIEW LEFT TURN,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2410,-85.398599,46.097885,MI,US-2,EB,SCENIC VIEW,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2411,-93.254755,43.988366,MN,I-35,NB,CLOSED FOR RECONSTRUCTION STRAIGHT RIVER REST AREA, MM35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2412,-94.102945,45.065498,MN,US-12,WB/WB,DUSTIN MEMORIAL WAYSIDE, MM122,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2413,-95.977147,45.282857,MN,US-12,EB/WB,POMME de TERRE WAYSIDE, MM24,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2414,-91.307283,43.86037,MN,US-61,WB,TEMPORARILY CLOSED DRESBACH TRAVEL INFORMATION CENTER, MM4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2415,-91.429089,43.978191,MN,US-61,EB,TWIN BLUFFS SCENIC OVERLOOK WAYSIDE, MM14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2416,-92.256781,44.439162,MN,US-61,EB/WB,LAKE CITY CONCOURSE WAYSIDE, MM75,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2417,-92.005815,40.454322,MO,US-136,EB/WB,ROADSIDE PARK, EAST OF ARBELA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2418,-91.546112,39.199753,MO,US-24,EB/WB,BUCKLAND ROADSIDE PARK, WEST OF WAVERLY,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2419,-92.020076,37.056724,MO,US-60,EB/WB,ROADSIDE PARK, WEST OF WILLOW SPRINGS,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2420,-91.519067,39.758849,MO,US-61,NB/SB,PALMYRA ROADSIDE PARK, SOUTH OF PALMYRA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2421,-91.551961,40.265552,MO,US-61,NB/SB, MOUND ROADSIDE PARK, SOUTH OF WAYLAND,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2422,-92.543707,40.52432,MO,US-63,NB/SB, RUPERT HUGHES ROADSIDE PARK, NEAR LANCASTER,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2423,-94.789892,39.432819,MO,I-29/US-71,SB,TRUCK TURNOUT, MM24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2424,-94.060459,40.118275,MO,I-35,SB,COFFEY TRUCK PARKING, MM81,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2425,-94.062874,40.114397,MO,I-35,NB,COFFEY TRUCK PARKING, MM81,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2426,-94.582953,37.003735,MO,I-44,WB,JOPLIN TRUCK PARKING, MM2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2427,-93.724627,37.137715,MO,I-44,EB,HALLTOWN TRUCK PARKING, MM52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2428,-93.718548,37.141779,MO,I-44,WB,HALLTOWN TRUCK PARKING, MM52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2429,-93.104187,37.271059,MO,I-44,EB,TRUCK PARKING, MM 89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2430,-89.862746,36.034043,MO,I-55,NB, STEELE TRUCK PARKING, MM2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2431,-89.858042,36.038582,MO,I-55,SB, STEELE TRUCK PARKING, MM2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2432,-89.593689,36.535148,MO,I-55,NB,MARSTON TRUCK PARKING, MM42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2433,-89.670105,37.489281,MO,I-55,NB,FRUITLAND TRUCK PARKING, MM110,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2434,-90.253545,38.033205,MO,I-55,SB,BLOOMSDALE TRUCK PARKING, MM160,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2435,-89.246709,36.983651,MO,I-57,SB,CHARLESTON TRUCK PARKING, MM18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2436,-89.250869,36.979539,MO,I-57,NB,CHARLESTON TRUCK PARKING, MM18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2437,-94.000065,39.009298,MO,I-70,EB,TRUCK PARKING, MM34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2438,-93.992777,39.009391,MO,I-70,WB,TRUCK PARKING, MM34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2439,-91.603664,38.896372,MO,I-70,EB,TRUCK PARKING, MM167,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2440,-91.553817,38.903734,MO,I-70,WB,TRUCK PARKING, MM169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2441,-90.673031,37.561038,MO,SR-72,EB/WB,ROADSIDE PARK,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2442,-89.484424,30.340656,MS,I-10,EB,TURNOUT, MM10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2443,-90.814319,32.349113,MS,I-20,EB,PARKING/REST AREA, MM6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2444,-89.828761,33.718872,MS,I-55,NB,PARKING/REST AREA, MM202,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2445,-89.839006,33.748151,MS,I-55,SB,PARKING/REST AREA, MM204,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2446,-89.04883,31.853625,MS,I-59,NB,PARKING/REST AREA, MM108,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2447,-89.053638,31.802492,MS,I-59,NB,PARKING/REST AREA, MM105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2448,-89.33767,31.199611,MS,I-59,NB,PARKING/REST AREA, MM57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2449,-89.337747,31.20189,MS,I-59,SB,PARKING/REST AREA, MM57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2450,-89.639581,30.560976,MS,I-59,NB,PARKING/REST AREA, MM8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2451,-89.593871,30.632626,MS,I-59,SB,PARKING/REST AREA, MM13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2452,-112.744797,45.127346,MT,I-15,SB,BARRETTS REST AREA, MM55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2453,-111.477616,47.550328,MT,I-15,NB,TURNOUT, MM288,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2454,-111.484538,47.551013,MT,I-15,SB,TURNOUT, MM288,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2455,-111.886994,48.482726,MT,I-15,NB,PARKING/REST AREA, MM361,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2456,-112.474506,45.991915,MT,I-15,SB,SCENIC OVERLOOK, MM130,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2457,-111.818211,47.160785,MT,I-15,SB,SCENIC VIEW OVERLOOK, MM245,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2458,-112.777269,46.067857,MT,I-90,WB,TURNOUT/REST AREA, MM210,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2459,-110.806103,45.66755,MT,I-90,WB,TURNOUT, MM321,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2460,-110.806203,45.667075,MT,I-90,EB,TURNOUT HISTORICAL MARKER, MM321,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2461,-80.419145,36.304644,NC,RT-52,NB,PINNACLE PARKING AREA,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2462,-97.247064,48.987501,ND,I-29,NB,HISTORICAL SITE/PICNIC AREA, MM216,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2463,-104.031497,46.931607,ND,I-94,EB,WEIGH STATION/PARKING AREA, MM0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2464,-96.985076,46.877741,ND,I-94,WB,WEIGH STATION/REST AREA, MM342,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2465,-103.602236,46.937978,ND,I-94,EB,SCENIC VIEW TURNOUT, MM21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2466,-101.262519,46.863583,ND,I-94,WB,SCENIC VIEW TURNOUT, MM135,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2467,-100.919443,46.849579,ND,I-94,EB,SCENIC VIEW TURNOUT, MM152,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2468,-99.437522,47.645127,ND,ND-30,EB/WB,GERMANTOWN REST AREA, MM102,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2469,-102.74427,48.31694,ND,US-2,EB/WB,CLOSED TEMP WHITE EARTH REST AREA, MM73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2470,-99.42817,48.863045,ND,US-281,NB/SB,FINNISH WAYSIDE REST AREA, MM224,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2471,-102.214711,41.036117,NE,I-80,EB,SCENIC VISTA, MM99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2472,-97.167402,40.822507,NE,I-80,WB,GOEHNER REST AREA TRUCK PARKING ONLY, MM375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2473,-102.190415,41.032144,NE,I-80,EB,TRUCK PARKING ONLY, MM101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2474,-102.182353,41.031184,NE,I-80,WB,TRUCK PARKING ONLY, MM101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2475,-102.184524,41.029411,NE,US-138,EB/WB,TRUCK PARKING ONLY ACCESS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2476,-72.257135,43.650915,NH,I-89,NB,WEIGH STATION, MM57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2477,-71.06083,44.398432,NH,US-2,EB/WB,SMALL ROADSIDE TURNOUT,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2478,-74.516817,40.760836,NJ,I-287,NB,TRUCKS ONLY HARDING REST AREA, MM32,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2479,-74.718339,40.158097,NJ,I-295,SB,SCENIC VISTA/PARKING AREA, MM58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2480,-74.718017,40.153063,NJ,I-295,NB,SCENIC VISTA/PARKING AREA, MM58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2481,-75.062871,40.658891,NJ,I-78,EB,PARKING/REST AREA, MM8,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2482,-75.057415,40.660199,NJ,I-78,WB,PARKING/REST AREA, MM8,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2483,-74.603959,40.906803,NJ,I-80,WB,TRUCK ONLY REST AREA, MM32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2484,-74.791633,40.924027,NJ,I-80,EB,PARKING/PICNIC AREA, MM18,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2485,-74.789239,40.925583,NJ,I-80,WB,PARKING/PICNIC AREA, MM21,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2486,-108.690822,32.341393,NM,I-10,WB,LORDSBURG REST AREA, MM20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2487,-107.280565,32.242663,NM,I-10,WB,PARKING/REST AREA, MM111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2488,-107.124127,32.249047,NM,I-10,EB,PARKING/REST AREA, MM120,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2489,-107.117465,32.250267,NM,I-10,WB,TRUCK INSPECTION, MM120,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2490,-108.704267,32.341096,NM,I-10,EB,LORDSBURG WEIGH STATION, MM20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2491,-105.414234,35.39636,NM,I-25,NB,PARKING AREA, MM325,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2492,-105.405171,35.39787,NM,I-25,SB,PARKING AREA, MM325,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2493,-105.047781,35.732059,NM,I-25,NB,PARKING AREA, MM360,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2494,-105.042666,35.735781,NM,I-25,SB,PARKING AREA, MM360,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2495,-106.953826,32.613233,NM,I-25,NB,SCENIC VIEW TURNOUT, MM27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2496,-106.897261,34.284273,NM,I-25,NB,WEIGH STATION, MM165,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2497,-106.896428,34.287676,NM,I-25,SB,WEIGH STATION, MM165,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2498,-105.621757,35.005739,NM,I-40,EB,PARKING AREA, MM220,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2499,-105.621184,35.005977,NM,I-40,WB,PARKING AREA, MM220,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2500,-107.384935,35.029616,NM,I-40,EB,SCENIC VIEW TURNOUT, MM113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2501,-107.379524,35.032587,NM,I-40,WB,SCENIC VIEW TURNOUT, MM113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2502,-103.246815,33.257125,NM,US-380,EB/WB,PICNIC/PARKING AREA,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
