,uid,latitude,longitude,name,city,st,zip,cat,elev,comments,height
988,109910,41.826955,-87.684923,Low Clearance,Chicago,IL,,LC13,,13 - 8 height clearance,13.8
989,109911,41.827027,-87.68494399999999,Low Clearance,Chicago,IL,,LC13,,13 - 8 height clearance,13.8
990,109912,41.827235,-87.636257,Low Clearance,Chicago,IL,,LC12,,12 - 10 height clearance (136),12.1
991,109913,41.827339,-87.684365,Low Clearance,Chicago,IL,,LC13,,13 - 7 EX height clearance,13.7
992,109914,41.828394,-87.687401,Low Clearance,Chicago,IL,,LC11,,11 - 2 height clearance (136),11.2
993,109915,41.82845800000001,-87.682541,Low Clearance,Chicago,IL,,LC13,,13 - 10 height clearance,13.1
994,109916,41.82986500000001,-87.680138,Low Clearance,Chicago,IL,,LC11,,11 - 10 height clearance (136),11.1
995,109917,41.830225,-87.687412,Low Clearance,Chicago,IL,,LC13,,13 - 0 height clearance (136),13.0
996,109918,41.830317,-87.70461999999998,Low Clearance,Chicago,IL,,LC14,,14 - 0 height clearance,14.0
997,109919,41.830329,-87.679344,Low Clearance,Chicago,IL,,LC13,,13 - 7 EX height clearance,13.7
998,109920,41.830888,-87.63631,Low Clearance,Chicago,IL,,LC13,,13 - 0 height clearance (136),13.0
999,109921,41.830952,-87.629423,Low Clearance,Chicago,IL,,LC13,,13 - 0 height clearance (136),13.0
1000,109922,41.831384,-87.677767,Low Clearance,Chicago,IL,,LC11,,11 - 10 height clearance (136),11.1
1001,109923,41.832175,-87.676436,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),11.8
1002,109924,41.832335,-87.694879,Low Clearance,Chicago,IL,,LC13,,13 - 6 height clearance,13.6
1003,109925,41.832775,-87.70466400000002,Low Clearance,Chicago,IL,,LC14,,14 - 0 height clearance,14.0
1004,109926,41.833447,-87.694911,Low Clearance,Chicago,IL,,LC13,,13 - 6 height clearance,13.6
1005,109927,41.833646,-87.684826,Low Clearance,Chicago,IL,,LC14,,14 - 2 height clearance,14.2
1006,109928,41.833654,-87.704696,Low Clearance,Chicago,IL,,LC14,,14 - 0 height clearance,14.0
1007,109929,41.834062,-87.673357,Low Clearance,Chicago,IL,,LC11,,11 - 4 height clearance (136),11.4
1008,109930,41.83455,-87.636418,Low Clearance,Chicago,IL,,LC11,,11 - 4 height clearance (136),11.4
1009,109931,41.834646,-87.62953,Low Clearance,Chicago,IL,,LC14,,14 - 2 height clearance,14.2
1010,109932,41.836013,-87.670535,Low Clearance,Chicago,IL,,LC11,,11 - 6 height clearance (136),11.6
1011,109933,41.836021,-87.694986,Low Clearance,Chicago,IL,,LC13,,13 - 8 height clearance,13.8
1012,109934,41.836348,-87.636461,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),11.8
1013,109935,41.836636,-87.684912,Low Clearance,Chicago,IL,,LC13,,13 - 8 height clearance,13.8
1014,109936,41.838195,-87.636557,Low Clearance,Chicago,IL,,LC12,,12 - 10 height clearance (136),12.1
1015,109937,41.838235,-87.68754100000002,Low Clearance,Chicago,IL,,LC13,,13 - 10 height clearance,13.1
1016,109938,41.838267,-87.62956199999998,Low Clearance,Chicago,IL,,LC14,,14 - 0 height clearance,14.0
1017,109939,41.838371,-87.68826999999997,Low Clearance,Chicago,IL,,LC14,,14 - 0 height clearance,14.0
1018,109940,41.838379,-87.687584,Low Clearance,Chicago,IL,,LC14,,14 - 0 height clearance,14.0
1019,109941,41.839146,-87.665847,Low Clearance,Chicago,IL,,LC13,,13 - 6 height clearance,13.6
1020,109942,41.839378,-87.665858,Low Clearance,Chicago,IL,,LC13,,13 - 6 height clearance,13.6
1021,109943,41.841032,-87.661985,Low Clearance,Chicago,IL,,LC11,,11 - 6 height clearance (136),11.6
1022,109944,41.842095,-87.65951700000002,Low Clearance,Chicago,IL,,LC12,,12 - 0 height clearance (136),12.0
1023,109945,41.842735,-87.63666500000002,Low Clearance,Chicago,IL,,LC11,,11 - 2 height clearance (136),11.2
1024,109946,41.842735,-87.658498,Low Clearance,Chicago,IL,,LC13,,13 - 10 height clearance,13.1
1025,109947,41.843622,-87.636729,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),11.8
1026,109948,41.844413,-87.65493599999998,Low Clearance,Chicago,IL,,LC14,,14 - 2 height clearance,14.2
1027,109949,41.844805,-87.687744,Low Clearance,Chicago,IL,,LC14,,14 - 4 height clearance,14.4
1028,109950,41.844837,-87.687637,Low Clearance,Chicago,IL,,LC14,,14 - 4 height clearance,14.4
1029,109951,41.845444,-87.63674,Low Clearance,Chicago,IL,,LC13,,13 - 0 height clearance (136),13.0
1030,109952,41.84546,-87.635323,Low Clearance,Chicago,IL,,LC13,,13 - 0 height clearance (136),13.0
1031,109953,41.845548,-87.629809,Low Clearance,Chicago,IL,,LC13,,"13 - 0 height clearance (136), Jan 2015: User report says 13 - 6 after street work underneath it but no street sign verification yet",13.0
1032,109954,41.845908,-87.646428,Low Clearance,Chicago,IL,,LC14,,14 - 0 height clearance,14.0
1033,109955,41.846004,-87.7392,Low Clearance,Chicago,IL,,LC14,,14 - 4 height clearance,14.4
1034,109956,41.846036,-87.65132,Low Clearance,Chicago,IL,,LC11,,11 - 6 height clearance (136),11.6
1035,109957,41.846315,-87.649479,Low Clearance,Chicago,IL,,LC10,,10 - 2 height clearance (136),10.2
1036,109958,41.846358,-87.63668,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),11.8
1037,109959,41.846571,-87.73434,Low Clearance,Chicago,IL,,LC12,,12 - 0 height clearance (136),12.0
1038,109960,41.846579,-87.68783,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),11.8
1039,109961,41.846659,-87.632148,Low Clearance,Chicago,IL,,LC14,,14 - 2 height clearance,14.2
1040,109962,41.84769,-87.729512,Low Clearance,Chicago,IL,,LC11,,11 - 4 height clearance (136),11.4
1041,109963,41.847866,-87.64646,Low Clearance,Chicago,IL,,LC14,,14 - 0 height clearance,14.0
1042,109964,41.847906,-87.64649200000002,Low Clearance,Chicago,IL,,LC14,,14 - 0 height clearance,14.0
1043,109965,41.848186,-87.636922,Low Clearance,Chicago,IL,,LC11,,11 - 6 height clearance (136),11.6
1044,109966,41.848377,-87.687841,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),11.8
1045,109967,41.848745,-87.724671,Low Clearance,Chicago,IL,,LC13,,13 - 8 height clearance,13.8
1046,109968,41.849113,-87.636933,Low Clearance,Chicago,IL,,LC13,,13 - 0 height clearance (136),13.0
1047,109969,41.849126,-87.642414,Low Clearance,Chicago,IL,,LC10,,10 - 8 height clearance (136),10.8
1048,109970,41.849768,-87.71983399999998,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),11.8
1049,109971,41.849864,-87.640795,Low Clearance,Chicago,IL,,LC10,,10 - 4 height clearance (136),10.4
1050,109972,41.85,-87.636825,Low Clearance,Chicago,IL,,LC11,,11 - 6 height clearance (136),11.6
1051,109973,41.85012,-87.640355,Low Clearance,Chicago,IL,,LC10,,10 - 10 height clearance (136),10.1
1052,109974,41.850144,-87.718587,Low Clearance,Chicago,IL,,LC11,,11 - 6 height clearance (136),11.6
1053,109975,41.8502,-87.688195,Low Clearance,Chicago,IL,,LC11,,11 - 6 height clearance (136),11.6
1054,109976,41.85041500000001,-87.717378,Low Clearance,Chicago,IL,,LC12,,12 - 0 height clearance (136),12.0
1055,109977,41.850663,-87.716187,Low Clearance,Chicago,IL,,LC11,,11 - 4 height clearance (136),11.4
1056,109978,41.850943,-87.63685799999998,Low Clearance,Chicago,IL,,LC13,,13 - 2 height clearance (136),13.2
1057,109979,41.850951,-87.714964,Low Clearance,Chicago,IL,,LC12,,12 - 6 height clearance (136),12.6
1058,109980,41.851167,-87.713751,Low Clearance,Chicago,IL,,LC11,,11 - 2 height clearance (136),11.2
1059,109981,41.851566,-87.71130500000002,Low Clearance,Chicago,IL,,LC12,,12 - 10 height clearance (136),12.1
1060,109982,41.85188400000001,-87.636811,Low Clearance,Chicago,IL,,LC14,,14 - 2 height clearance,14.2
1061,109983,41.85203,-87.687777,Low Clearance,Chicago,IL,,LC14,,14 - 4 height clearance,14.4
1062,109984,41.852062,-87.614168,Low Clearance,Chicago,IL,,LC13,,13 - 10 height clearance,13.1
1063,109985,41.852158,-87.638521,Low Clearance,Chicago,IL,,LC14,,14 - 0 height clearance,14.0
1064,109986,41.852293,-87.63851,Low Clearance,Chicago,IL,,LC14,,14 - 0 height clearance,14.0
1065,109987,41.852525,-87.7077,Low Clearance,Chicago,IL,,LC11,,11 - 4 height clearance (136),11.4
1066,109988,41.852781,-87.638177,Low Clearance,Chicago,IL,,LC14,,14 - 0 height clearance,14.0
1067,109989,41.852832,-87.636862,Low Clearance,Chicago,IL,,LC14,,14 - 0 height clearance,14.0
1068,109990,41.852949,-87.631043,Low Clearance,Chicago,IL,,LC12,,12 - 10 height clearance (136),12.1
1069,109991,41.852973,-87.630313,Low Clearance,Chicago,IL,,LC12,,12 - 10 height clearance (136),12.1
1070,109992,41.853093,-87.705275,Low Clearance,Chicago,IL,,LC13,,13 - 0 height clearance (136),13.0
1071,109993,41.853636,-87.702851,Low Clearance,Chicago,IL,,LC11,,11 - 4 height clearance (136),11.4
1072,109994,41.853852,-87.729694,Low Clearance,Chicago,IL,,LC11,,11 - 4 height clearance (136),11.4
1073,109995,41.85386,-87.688034,Low Clearance,Chicago,IL,,LC12,,12 - 10 height clearance (136),12.1
1074,109996,41.853884,-87.727227,Low Clearance,Chicago,IL,,LC14,,14 - 0 height clearance,14.0
1075,109997,41.853948,-87.71872900000002,Low Clearance,Chicago,IL,,LC12,,12 - 4 height clearance (136),12.4
1076,109998,41.853988,-87.717517,Low Clearance,Chicago,IL,,LC13,,13 - 6 height clearance,13.6
1077,109999,41.853988,-87.715082,Low Clearance,Chicago,IL,,LC14,,14 - 2 height clearance,14.2
1078,110000,41.854044,-87.711176,Low Clearance,Chicago,IL,,LC14,,14 - 2 height clearance,14.2
1079,110001,41.854147,-87.705308,Low Clearance,Chicago,IL,,LC13,,13 - 0 height clearance (136),13.0
1080,110002,41.854491,-87.69915999999998,Low Clearance,Chicago,IL,,LC12,,12 - 10 height clearance (136),12.1
1081,110003,41.854879,-87.630672,Low Clearance,Chicago,IL,,LC13,,13 - 8 height clearance,13.8
1082,110004,41.855034,-87.669173,Low Clearance,Chicago,IL,,LC13,,13 - 10 height clearance,13.1
1083,110005,41.855218,-87.695566,Low Clearance,Chicago,IL,,LC13,,13 - 10 height clearance,13.1
1084,110006,41.855818,-87.693055,Low Clearance,Chicago,IL,,LC12,,12 - 10 height clearance (136),12.1
1085,110007,41.855929,-87.66910899999998,Low Clearance,Chicago,IL,,LC13,,13 - 5 EX height clearance (136),13.5
1086,110008,41.857488,-87.685781,Low Clearance,Chicago,IL,,LC14,,14 - 2 height clearance,14.2
1087,110009,41.857775,-87.630774,Low Clearance,Chicago,IL,,LC11,,11 - 10 height clearance (136),11.1
1088,110010,41.858662,-87.739522,Low Clearance,Chicago,IL,,LC13,,13 - 10 height clearance,13.1
1089,110011,41.859334,-87.688023,Low Clearance,Chicago,IL,,LC13,,13 - 7 EX height clearance,13.7
1090,110012,41.859693,-87.67116800000002,Low Clearance,Chicago,IL,,LC11,,11 - 2 height clearance (136),11.2
1091,110013,41.859741,-87.66623299999998,Low Clearance,Chicago,IL,,LC13,,13 - 8 height clearance,13.8
1092,110014,41.859861,-87.650397,Low Clearance,Chicago,IL,,LC12,,12 - 10 height clearance (136),12.1
1093,110015,41.859885,-87.666276,Low Clearance,Chicago,IL,,LC13,,13 - 8 height clearance,13.8
1094,110016,41.860037,-87.668712,Low Clearance,Chicago,IL,,LC11,,11 - 4 height clearance (136),11.4
1095,110017,41.860045,-87.661373,Low Clearance,Chicago,IL,,LC11,,11 - 2 height clearance (136),11.2
1096,110018,41.860077,-87.66383,Low Clearance,Chicago,IL,,LC11,,11 - 4 height clearance (136),11.4
1097,110019,41.860141,-87.659227,Low Clearance,Chicago,IL,,LC12,,12 - 10 height clearance (136),12.1
1098,110020,41.860149,-87.661362,Low Clearance,Chicago,IL,,LC11,,11 - 2 height clearance (136),11.2
1099,110021,41.860165,-87.650816,Low Clearance,Chicago,IL,,LC12,,12 - 4 height clearance (136),12.4
1100,110022,41.86038,-87.644851,Low Clearance,Chicago,IL,,LC11,,11 - 10 height clearance (136),11.1
1101,110023,41.860412,-87.630238,Low Clearance,Chicago,IL,,LC13,,13 - 6 height clearance,13.6
1102,110024,41.86046,-87.648756,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),11.8
1103,110025,41.860468,-87.676061,Low Clearance,Chicago,IL,,LC13,,13 - 2 height clearance (136),13.2
1104,110026,41.860692,-87.627341,Low Clearance,Chicago,IL,,LC13,,13 - 8 height clearance,13.8
1105,110027,41.860764,-87.62565699999998,Low Clearance,Chicago,IL,,LC13,,13 - 0 height clearance (136),13.0
1106,110028,41.860836,-87.624004,Low Clearance,Chicago,IL,,LC13,,13 - 6 height clearance,13.6
1107,110029,41.86086,-87.663841,Low Clearance,Chicago,IL,,LC11,,11 - 4 height clearance (136),11.4
1108,110030,41.86086,-87.622417,Low Clearance,Chicago,IL,,LC13,,13 - 8 height clearance,13.8
1109,110031,41.860868,-87.67114699999998,Low Clearance,Chicago,IL,,LC11,,11 - 2 height clearance (136),11.2
1110,110032,41.860876,-87.658562,Low Clearance,Chicago,IL,,LC12,,12 - 10 height clearance (136),12.1
1111,110033,41.860876,-87.656522,Low Clearance,Chicago,IL,,LC12,,12 - 4 height clearance (136),12.4
1112,110034,41.86088400000001,-87.65897,Low Clearance,Chicago,IL,,LC13,,13 - 6 height clearance,13.6
1113,110035,41.860896,-87.656516,Low Clearance,Chicago,IL,,LC12,,12 - 4 height clearance (136),12.4
1114,110036,41.861139,-87.688131,Low Clearance,Chicago,IL,,LC11,,11 - 4 height clearance (136),11.4
1115,110037,41.862418,-87.626579,Low Clearance,Chicago,IL,,LC13,,13 - 6 EX height clearance,13.6
1116,110038,41.862418,-87.62659000000002,Low Clearance,Chicago,IL,,LC13,,13 - 6 EX height clearance,13.6
1117,110039,41.86395200000001,-87.688347,Low Clearance,Chicago,IL,,LC13,,13 - 6 EX height clearance,13.6
1118,110040,41.865946,-87.74013599999998,Low Clearance,Chicago,IL,,LC13,,13 - 6 height clearance,13.6
1119,110041,41.866549,-87.690995,Low Clearance,Chicago,IL,,LC14,,14 - 2 height clearance,14.2
1120,110042,41.866557,-87.690923,Low Clearance,Chicago,IL,,LC13,,13 - 6 height clearance,13.6
1121,110043,41.866557,-87.690405,Low Clearance,Chicago,IL,,LC14,,14 - 2 height clearance,14.2
1122,110044,41.868386,-87.73258,Low Clearance,Chicago,IL,,LC12,,12 - 4 height clearance (136),12.4
1123,110045,41.868394,-87.735026,Low Clearance,Chicago,IL,,LC13,,13 - 7 EX height clearance,13.7
1124,110046,41.868426,-87.73015600000002,Low Clearance,Chicago,IL,,LC11,,11 - 6 height clearance (136),11.6
1125,110047,41.868482,-87.727677,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),11.8
1126,110048,41.86849,-87.72019,Low Clearance,Chicago,IL,,LC13,,13 - 6 EX height clearance,13.6
1127,110049,41.868522,-87.719589,Low Clearance,Chicago,IL,,LC13,,13 - 5 EX height clearance (136),13.5
1128,110050,41.86853,-87.725261,Low Clearance,Chicago,IL,,LC14,,14 - 4 height clearance,14.4
1129,110051,41.868538,-87.72283900000002,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),11.8
1130,110052,41.868582,-87.715467,Low Clearance,Chicago,IL,,LC12,,12 - 2 height clearance (136),12.0
1131,110053,41.868658,-87.710608,Low Clearance,Chicago,IL,,LC14,,14 - 2 height clearance,14.2
1132,110054,41.86873,-87.70329100000002,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),11.8
1133,110055,41.868762,-87.700866,Low Clearance,Chicago,IL,,LC13,,13 - 0 height clearance (136),13.0
1134,110056,41.868801,-87.708187,Low Clearance,Chicago,IL,,LC14,,14 - 2 height clearance,14.2
1135,110057,41.868818,-87.698398,Low Clearance,Chicago,IL,,LC11,,11 - 6 height clearance (136),11.6
1136,110058,41.868954,-87.739919,Low Clearance,Chicago,IL,,LC14,,14 - 0 height clearance,14.0
1137,110059,41.869281,-87.691146,Low Clearance,Chicago,IL,,LC11,,11 - 0 height clearance (136),11.0
1138,110060,41.869912,-87.764381,Low Clearance,Chicago,IL,,LC14,,14 - 2 height clearance,14.2
1139,110061,41.870504,-87.740015,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),11.8
1140,110062,41.871119,-87.691253,Low Clearance,Chicago,IL,,LC12,,12 - 6 height clearance (136),12.6
1141,110063,41.871247,-87.764359,Low Clearance,Chicago,IL,,LC14,,14 - 0 height clearance,14.0
1142,110064,41.871454,-87.740015,Low Clearance,Chicago,IL,,LC14,,14 - 0 height clearance,14.0
1143,110065,41.87326,-87.74009000000002,Low Clearance,Chicago,IL,,LC12,,12 - 8 height clearance (136),12.8
1144,110066,41.874506,-87.63203,Low Clearance,Chicago,IL,,LC13,,13 - 0 height clearance (136),13.0
1145,110067,41.874937,-87.69137099999998,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),11.8
1146,110068,41.875073,-87.740219,Low Clearance,Chicago,IL,,LC11,,11 - 6 height clearance (136),11.6
1147,110069,41.875313,-87.640978,Low Clearance,Chicago,IL,,LC13,,13 - 10 height clearance,13.1
1148,110070,41.875456,-87.643959,Low Clearance,Chicago,IL,,LC14,,14 - 4 height clearance,14.4
1149,110100,41.884204,-87.698817,Low Clearance,Chicago,IL,,LC13,,"13 - 8 N-S, 13 - 2 E-W height clearance",13.8
1150,110101,41.884244,-87.697551,Low Clearance,Chicago,IL,,LC13,,13 - 10 N-S height clearance,13.1
1151,110102,41.884355,-87.695104,Low Clearance,Chicago,IL,,LC13,,13 - 6 E-W height clearance,13.6
1152,110103,41.884371,-87.614231,Low Clearance,Chicago,IL,,LC12,,12 - 6 height clearance (136),12.6
1153,110104,41.884379,-87.70623,Low Clearance,Chicago,IL,,LC13,,13 - 8 height clearance,13.8
1154,110105,41.884411,-87.693881,Low Clearance,Chicago,IL,,LC13,,13 - 6 E-W height clearance,13.6
1155,110106,41.884435,-87.692669,Low Clearance,Chicago,IL,,LC13,,13 - 6 E-W height clearance,13.6
1156,110107,41.884443,-87.61356500000002,Low Clearance,Chicago,IL,,LC12,,12 - 6 height clearance (136),12.6
1157,110108,41.884443,-87.620561,Low Clearance,Chicago,IL,,LC12,,"12 - 10 E-W, 14 - 0 N-S height clearance (136)",12.1
1158,110109,41.884443,-87.640559,Low Clearance,Chicago,IL,,LC13,,13 - 6 height clearance,13.6
1159,110110,41.884467,-87.620646,Low Clearance,Chicago,IL,,LC14,,14 - 2 height clearance,14.2
1160,110111,41.884499,-87.626215,Low Clearance,Chicago,IL,,LC13,,13 - 2 height clearance (136),13.2
1161,110112,41.884515,-87.69018,Low Clearance,Chicago,IL,,LC13,,13 - 6 E-W height clearance,13.6
1162,110113,41.884542,-87.688575,Low Clearance,Chicago,IL,,LC13,,13 - 6 E-W height clearance,13.6
1163,110114,41.884663,-87.687738,Low Clearance,Chicago,IL,,LC13,,13 - 6 E-W height clearance,13.6
1164,110115,41.884715,-87.711101,Low Clearance,Chicago,IL,,LC13,,"13 - 10 N-S, 13 - 2 E-W height clearance",13.1
1165,110116,41.884779,-87.682745,Low Clearance,Chicago,IL,,LC13,,13 - 8 height clearance,13.8
1166,110117,41.884811,-87.71359,Low Clearance,Chicago,IL,,LC13,,13 - 6 height clearance,13.6
1167,110118,41.884923,-87.679183,Low Clearance,Chicago,IL,,LC13,,"13 - 8 N-S, 13 - 5 E-W height clearance",13.8
1168,110119,41.884987,-87.676715,Low Clearance,Chicago,IL,,LC13,,"13 - 6 E-W, 14 - 0 N-S height clearance",13.6
1169,110120,41.88499,-87.716014,Low Clearance,Chicago,IL,,LC13,,13 - 2 height clearance (136),13.2
1170,110121,41.885122,-87.674301,Low Clearance,Chicago,IL,,LC13,,"13 - 5 E-W, 13 - 6 N-S height clearance (136)",13.5
1171,110122,41.885178,-87.671877,Low Clearance,Chicago,IL,,LC13,,"13 - 5 E-W, 14 - 2 N-S height clearance (136)",13.5
1172,110123,41.885194,-87.720907,Low Clearance,Chicago,IL,,LC13,,"13 - 2 E-W, 14 - 0 N-S height clearance (136)",13.2
1173,110124,41.88521,-87.670664,Low Clearance,Chicago,IL,,LC13,,"13 - 5 E-W, 13 - 6 SB height clearance (136)",13.5
1174,110125,41.885242,-87.669398,Low Clearance,Chicago,IL,,LC13,,"13 - 5 E-W, 13 - 6 N-S height clearance (136)",13.5
1175,110126,41.885314,-87.723364,Low Clearance,Chicago,IL,,LC13,,"13 - 8 N-S, 13 - 2 E-W height clearance",13.8
1176,110127,41.885322,-87.722474,Low Clearance,Chicago,IL,,LC13,,"13 - 2 E-W, 13 - 10 nb height clearance (136)",13.2
1177,110128,41.885354,-87.665407,Low Clearance,Chicago,IL,,LC13,,13 - 5 EX height clearance (136),13.5
1178,110129,41.885378,-87.664281,Low Clearance,Chicago,IL,,LC13,,13 - 5 EX height clearance (136),13.5
1179,110130,41.885392,-87.667005,Low Clearance,Chicago,IL,,LC13,,"13 - 5 E-W, 14 - 0 N-S height clearance (136)",13.5
1180,110131,41.885402,-87.662435,Low Clearance,Chicago,IL,,LC13,,13 - 5 EX height clearance (136),13.5
1181,110132,41.885434,-87.662671,Low Clearance,Chicago,IL,,LC13,,13 - 5 EX height clearance (136),13.5
1182,110133,41.885451,-87.66076600000002,Low Clearance,Chicago,IL,,LC13,,"13 - 5 E-W, 14 - 2 N-S height clearance (136)",13.5
1183,110134,41.88549,-87.725778,Low Clearance,Chicago,IL,,LC13,,"13 - 6 E-W, 13 - 10 N-S height clearance",13.6
1184,110135,41.885498,-87.65565500000002,Low Clearance,Chicago,IL,,LC13,,"13 - 6 N-S, 13 - 5 E-W height clearance",13.6
1185,110136,41.885506,-87.65678100000002,Low Clearance,Chicago,IL,,LC13,,13 - 5 E-W height clearance (136),13.5
1186,110137,41.885554,-87.653326,Low Clearance,Chicago,IL,,LC13,,"13 - 7 E-W, 14 - 4 N-S height clearance",13.7
1187,110138,41.885586,-87.652146,Low Clearance,Chicago,IL,,LC13,,"13 - 6 N-S, 13 - 5 E-W height clearance",13.6
1188,110139,41.885602,-87.650988,Low Clearance,Chicago,IL,,LC13,,"13 - 5 E-W, 14 - 2 N-S height clearance (136)",13.5
1189,110140,41.885613,-87.654476,Low Clearance,Chicago,IL,,LC13,,"13 - 5 E-W, 14 - 2 N-S height clearance (136)",13.5
1190,110141,41.885618,-87.728224,Low Clearance,Chicago,IL,,LC13,,"13 - 8 N-S, 13 - 6 E-W height clearance",13.8
1191,110142,41.885633,-87.647501,Low Clearance,Chicago,IL,,LC13,,"13 - 5 E-W, 14 - 4 N-S height clearance (136)",13.5
1192,110143,41.885641,-87.64981800000002,Low Clearance,Chicago,IL,,LC13,,"13 - 5 E-W, 13 - 6 N-S height clearance (136)",13.5
1193,110144,41.885649,-87.648627,Low Clearance,Chicago,IL,,LC13,,"13 - 10 N-S, 13 - 5 E-W height clearance",13.1
1194,110145,41.885665,-87.646385,Low Clearance,Chicago,IL,,LC13,,13 - 6 EX height clearance,13.6
1195,110146,41.885681,-87.634004,Low Clearance,Chicago,IL,,LC13,,13 - 8 height clearance,13.8
1196,110147,41.885681,-87.620786,Low Clearance,Chicago,IL,,LC14,,14 - 2 height clearance,14.2
1197,110148,41.885689,-87.647447,Low Clearance,Chicago,IL,,LC14,,14 - 4 height clearance,14.4
1198,110149,41.885705,-87.63983,Low Clearance,Chicago,IL,,LC13,,13 - 5 E-W height clearance (136),13.5
1199,110150,41.885721,-87.64425,Low Clearance,Chicago,IL,,LC13,,13 - 5 E-W height clearance (136),13.5
1200,110151,41.885729,-87.63689000000002,Low Clearance,Chicago,IL,,LC13,,13 - 7 EX height clearance,13.7
1201,110152,41.885737,-87.630999,Low Clearance,Chicago,IL,,LC13,,13 - 0 height clearance (136),13.0
1202,110153,41.885737,-87.630238,Low Clearance,Chicago,IL,,LC13,,13 - 10 height clearance,13.1
1203,110154,41.885737,-87.632502,Low Clearance,Chicago,IL,,LC13,,"13 - 2 N-S, 13 - 0 E-W height clearance (136)",13.2
1204,110155,41.885737,-87.640613,Low Clearance,Chicago,IL,,LC14,,14 - 4 height clearance,14.4
1205,110156,41.885753,-87.627931,Low Clearance,Chicago,IL,,LC13,,13 - 6 EX height clearance,13.6
1206,110157,41.885761,-87.629498,Low Clearance,Chicago,IL,,LC13,,13 - 10 height clearance,13.1
1207,110158,41.885761,-87.62624699999998,Low Clearance,Chicago,IL,,LC13,,13 - 2 height clearance (136),13.2
1208,110159,41.885793,-87.730746,Low Clearance,Chicago,IL,,LC13,,13 - 6 height clearance,13.6
1209,110160,41.885809,-87.621494,Low Clearance,Chicago,IL,,LC13,,13 - 6 height clearance,13.6
1210,110161,41.885873,-87.733181,Low Clearance,Chicago,IL,,LC13,,"13 - 2 EB, 14 - 0 WB height clearance (136)",13.2
1211,110162,41.886001,-87.73562700000002,Low Clearance,Chicago,IL,,LC13,,13 - 0 WB height clearance (136),13.0
1212,110163,41.886169,-87.738116,Low Clearance,Chicago,IL,,LC14,,14 - 0 height clearance,14.0
1213,110164,41.88628,-87.63395,Low Clearance,Chicago,IL,,LC13,,13 - 7 EX height clearance,13.7
1214,110165,41.886312,-87.624573,Low Clearance,Chicago,IL,,LC12,,12 - 10 height clearance (136),12.1
1215,110166,41.886372,-87.740251,Low Clearance,Chicago,IL,,LC14,,14 - 0 E-W height clearance,14.0
1216,110167,41.886384,-87.740573,Low Clearance,Chicago,IL,,LC14,,14 - 4 height clearance,14.4
1217,110168,41.886432,-87.62527,Low Clearance,Chicago,IL,,LC13,,13 - 8 height clearance,13.8
1218,110169,41.88644,-87.74303,Low Clearance,Chicago,IL,,LC14,,14 - 0 WB height clearance,14.0
1219,110170,41.886552,-87.745509,Low Clearance,Chicago,IL,,LC14,,14 - 2 E-W height clearance,14.2
1220,110171,41.886736,-87.74794399999998,Low Clearance,Chicago,IL,,LC14,,14 - 0 E-W height clearance,14.0
1221,110172,41.886816,-87.62453199999999,Low Clearance,Chicago,IL,,LC13,,13 - 5 EX height clearance (136),13.5
1222,110173,41.886887,-87.750412,Low Clearance,Chicago,IL,,LC14,,14 - 0 E-W height clearance,14.0
1223,110174,41.887167,-87.77202,Low Clearance,Chicago,IL,,LC11,,11 - 6 height clearance (136),11.6
1224,110175,41.88721500000001,-87.75530400000002,Low Clearance,Chicago,IL,,LC14,,14 - 0 E-W height clearance,14.0
1225,110176,41.887327,-87.76762099999998,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),11.8
1226,110177,41.887415,-87.774899,Low Clearance,Chicago,IL,,LC13,,13 - 8 height clearance,13.8
1227,110178,41.887455,-87.769981,Low Clearance,Chicago,IL,,LC11,,11 - 4 height clearance (136),11.4
1228,110179,41.887455,-87.76674100000002,Low Clearance,Chicago,IL,,LC11,,11 - 4 height clearance (136),11.4
1229,110180,41.887566,-87.760325,Low Clearance,Chicago,IL,,LC12,,12 - 10 height clearance (136),12.1
1230,110181,41.887582,-87.757761,Low Clearance,Chicago,IL,,LC11,,11 - 10 height clearance (136),11.1
1231,110182,41.887598,-87.755336,Low Clearance,Chicago,IL,,LC11,,11 - 8 height clearance (136),11.8
1232,110183,41.887614,-87.763276,Low Clearance,Chicago,IL,,LC13,,13 - 6 EX height clearance,13.6
1233,110184,41.887662,-87.750422,Low Clearance,Chicago,IL,,LC11,,11 - 6 height clearance (136),11.6
